country_name_short,party_id,party_name_short,yt_page_created,month,yt_videos_n_monthly
CAN,1259,GPC,2007-10-19,2017-05-01,13
CAN,1259,GPC,2007-10-19,2017-06-01,25
CAN,1259,GPC,2007-10-19,2017-07-01,2
CAN,1259,GPC,2007-10-19,2017-09-01,19
CAN,1259,GPC,2007-10-19,2017-10-01,16
CAN,1259,GPC,2007-10-19,2017-11-01,25
CAN,1259,GPC,2007-10-19,2017-12-01,25
CAN,1259,GPC,2007-10-19,2018-01-01,8
CAN,1259,GPC,2007-10-19,2018-02-01,33
CAN,1259,GPC,2007-10-19,2018-03-01,27
CAN,1259,GPC,2007-10-19,2018-04-01,20
CAN,1259,GPC,2007-10-19,2018-05-01,34
CAN,1259,GPC,2007-10-19,2018-06-01,81
CAN,1259,GPC,2007-10-19,2018-09-01,15
CAN,1259,GPC,2007-10-19,2018-10-01,14
CAN,1259,GPC,2007-10-19,2018-11-01,25
CAN,1259,GPC,2007-10-19,2018-12-01,10
CAN,1259,GPC,2007-10-19,2019-02-01,23
CAN,1259,GPC,2007-10-19,2019-03-01,15
CAN,1259,GPC,2007-10-19,2019-04-01,9
CAN,1259,GPC,2007-10-19,2019-05-01,39
CAN,1259,GPC,2007-10-19,2019-06-01,44
CAN,1259,GPC,2007-10-19,2019-09-01,6
CAN,1259,GPC,2007-10-19,2019-10-01,6
CAN,1259,GPC,2007-10-19,2019-12-01,7
CAN,1259,GPC,2007-10-19,2020-01-01,1
CAN,1259,GPC,2007-10-19,2020-02-01,60
CAN,1259,GPC,2007-10-19,2020-03-01,24
CAN,1259,GPC,2007-10-19,2020-04-01,40
CAN,1259,GPC,2007-10-19,2020-05-01,43
CAN,1259,GPC,2007-10-19,2020-06-01,47
CAN,1259,GPC,2007-10-19,2020-07-01,11
CAN,1259,GPC,2007-10-19,2020-08-01,24
CAN,1259,GPC,2007-10-19,2020-09-01,26
CAN,1259,GPC,2007-10-19,2020-10-01,68
CAN,1259,GPC,2007-10-19,2020-11-01,74
CAN,1259,GPC,2007-10-19,2020-12-01,34
CAN,1259,GPC,2007-10-19,2021-01-01,37
CAN,1259,GPC,2007-10-19,2021-02-01,45
CAN,1259,GPC,2007-10-19,2021-03-01,42
CAN,1259,GPC,2007-10-19,2021-04-01,75
CAN,1259,GPC,2007-10-19,2021-05-01,70
CAN,1259,GPC,2007-10-19,2021-06-01,52
CAN,1259,GPC,2007-10-19,2021-07-01,1
CAN,1259,GPC,2007-10-19,2021-11-01,15
CAN,1259,GPC,2007-10-19,2021-12-01,36
CAN,1259,GPC,2007-10-19,2022-02-01,58
CAN,1259,GPC,2007-10-19,2022-03-01,54
CAN,1259,GPC,2007-10-19,2022-04-01,24
CAN,1259,GPC,2007-10-19,2022-05-01,45
CAN,1259,GPC,2007-10-19,2022-06-01,61
CAN,1259,GPC,2007-10-19,2022-09-01,20
CAN,1259,GPC,2007-10-19,2022-10-01,35
CAN,1259,GPC,2007-10-19,2022-11-01,52
CAN,1259,GPC,2007-10-19,2022-12-01,25
CAN,1259,GPC,2007-10-19,2023-01-01,4
CAN,1259,GPC,2007-10-19,2023-02-01,27
CAN,1259,GPC,2007-10-19,2023-03-01,18
CAN,1259,GPC,2007-10-19,2023-04-01,13
CAN,1259,GPC,2007-10-19,2023-05-01,22
CAN,1259,GPC,2007-10-19,2023-06-01,42
CAN,1259,GPC,2007-10-19,2023-08-01,1
CAN,1259,GPC,2007-10-19,2023-09-01,39
CAN,1259,GPC,2007-10-19,2023-10-01,99
CAN,1259,GPC,2007-10-19,2023-11-01,81
CAN,1259,GPC,2007-10-19,2023-12-01,34
CAN,296,CCF|NDP,2007-03-13,2017-06-01,2
CAN,296,CCF|NDP,2007-03-13,2017-08-01,8
CAN,296,CCF|NDP,2007-03-13,2017-09-01,3
CAN,296,CCF|NDP,2007-03-13,2017-10-01,6
CAN,296,CCF|NDP,2007-03-13,2018-02-01,6
CAN,296,CCF|NDP,2007-03-13,2018-03-01,4
CAN,296,CCF|NDP,2007-03-13,2018-04-01,3
CAN,296,CCF|NDP,2007-03-13,2018-06-01,1
CAN,296,CCF|NDP,2007-03-13,2018-09-01,16
CAN,296,CCF|NDP,2007-03-13,2018-10-01,16
CAN,296,CCF|NDP,2007-03-13,2019-05-01,1
CAN,296,CCF|NDP,2007-03-13,2019-06-01,7
CAN,296,CCF|NDP,2007-03-13,2019-09-01,2
CAN,296,CCF|NDP,2007-03-13,2019-10-01,10
CAN,296,CCF|NDP,2007-03-13,2021-08-01,12
CAN,296,CCF|NDP,2007-03-13,2021-09-01,2
CAN,296,CCF|NDP,2007-03-13,2022-04-01,4
CAN,296,CCF|NDP,2007-03-13,2022-05-01,7
CAN,296,CCF|NDP,2007-03-13,2022-06-01,1
CAN,296,CCF|NDP,2007-03-13,2022-08-01,1
CAN,296,CCF|NDP,2007-03-13,2022-09-01,2
CAN,296,CCF|NDP,2007-03-13,2022-10-01,5
CAN,296,CCF|NDP,2007-03-13,2022-11-01,7
CAN,296,CCF|NDP,2007-03-13,2022-12-01,1
CAN,296,CCF|NDP,2007-03-13,2023-01-01,1
CAN,296,CCF|NDP,2007-03-13,2023-02-01,2
CAN,296,CCF|NDP,2007-03-13,2023-03-01,2
CAN,296,CCF|NDP,2007-03-13,2023-04-01,1
CAN,296,CCF|NDP,2007-03-13,2023-10-01,5
CAN,296,CCF|NDP,2007-03-13,2023-12-01,3
CAN,368,LP,2007-01-29,2013-04-01,2
CAN,368,LP,2007-01-29,2013-05-01,4
CAN,368,LP,2007-01-29,2013-06-01,1
CAN,368,LP,2007-01-29,2013-11-01,4
CAN,368,LP,2007-01-29,2014-02-01,2
CAN,368,LP,2007-01-29,2014-04-01,5
CAN,368,LP,2007-01-29,2014-06-01,8
CAN,368,LP,2007-01-29,2014-07-01,5
CAN,368,LP,2007-01-29,2014-08-01,5
CAN,368,LP,2007-01-29,2014-09-01,3
CAN,368,LP,2007-01-29,2014-10-01,12
CAN,368,LP,2007-01-29,2014-11-01,13
CAN,368,LP,2007-01-29,2014-12-01,17
CAN,368,LP,2007-01-29,2015-01-01,13
CAN,368,LP,2007-01-29,2015-02-01,6
CAN,368,LP,2007-01-29,2015-03-01,19
CAN,368,LP,2007-01-29,2015-04-01,13
CAN,368,LP,2007-01-29,2015-05-01,18
CAN,368,LP,2007-01-29,2015-06-01,20
CAN,368,LP,2007-01-29,2015-07-01,8
CAN,368,LP,2007-01-29,2015-08-01,39
CAN,368,LP,2007-01-29,2015-09-01,26
CAN,368,LP,2007-01-29,2015-10-01,14
CAN,368,LP,2007-01-29,2015-12-01,1
CAN,368,LP,2007-01-29,2016-01-01,11
CAN,368,LP,2007-01-29,2016-02-01,4
CAN,368,LP,2007-01-29,2016-03-01,4
CAN,368,LP,2007-01-29,2016-04-01,5
CAN,368,LP,2007-01-29,2016-05-01,11
CAN,368,LP,2007-01-29,2016-07-01,3
CAN,368,LP,2007-01-29,2016-08-01,5
CAN,368,LP,2007-01-29,2016-09-01,8
CAN,368,LP,2007-01-29,2016-10-01,5
CAN,368,LP,2007-01-29,2016-11-01,5
CAN,368,LP,2007-01-29,2017-01-01,4
CAN,368,LP,2007-01-29,2017-02-01,9
CAN,368,LP,2007-01-29,2017-03-01,1
CAN,368,LP,2007-01-29,2017-04-01,5
CAN,368,LP,2007-01-29,2017-05-01,7
CAN,368,LP,2007-01-29,2017-06-01,7
CAN,368,LP,2007-01-29,2017-07-01,3
CAN,368,LP,2007-01-29,2017-11-01,3
CAN,368,LP,2007-01-29,2018-03-01,6
CAN,368,LP,2007-01-29,2018-04-01,34
CAN,368,LP,2007-01-29,2018-05-01,1
CAN,368,LP,2007-01-29,2018-10-01,4
CAN,368,LP,2007-01-29,2019-03-01,1
CAN,368,LP,2007-01-29,2019-04-01,1
CAN,368,LP,2007-01-29,2019-05-01,10
CAN,368,LP,2007-01-29,2019-06-01,1
CAN,368,LP,2007-01-29,2019-07-01,4
CAN,368,LP,2007-01-29,2019-08-01,14
CAN,368,LP,2007-01-29,2019-09-01,16
CAN,368,LP,2007-01-29,2019-10-01,21
CAN,368,LP,2007-01-29,2020-11-01,2
CAN,368,LP,2007-01-29,2020-12-01,2
CAN,368,LP,2007-01-29,2021-01-01,2
CAN,368,LP,2007-01-29,2021-04-01,6
CAN,368,LP,2007-01-29,2021-05-01,2
CAN,368,LP,2007-01-29,2021-06-01,2
CAN,368,LP,2007-01-29,2021-08-01,8
CAN,368,LP,2007-01-29,2021-09-01,22
CAN,368,LP,2007-01-29,2021-12-01,2
CAN,368,LP,2007-01-29,2022-07-01,1
CAN,368,LP,2007-01-29,2022-09-01,19
CAN,368,LP,2007-01-29,2022-10-01,24
CAN,368,LP,2007-01-29,2022-11-01,16
CAN,368,LP,2007-01-29,2022-12-01,6
CAN,368,LP,2007-01-29,2023-01-01,6
CAN,368,LP,2007-01-29,2023-02-01,4
CAN,368,LP,2007-01-29,2023-03-01,15
CAN,368,LP,2007-01-29,2023-04-01,8
CAN,368,LP,2007-01-29,2023-05-01,26
CAN,368,LP,2007-01-29,2023-06-01,14
CAN,368,LP,2007-01-29,2023-07-01,16
CAN,368,LP,2007-01-29,2023-08-01,2
CAN,368,LP,2007-01-29,2023-09-01,19
CAN,368,LP,2007-01-29,2023-10-01,27
CAN,368,LP,2007-01-29,2023-11-01,36
CAN,368,LP,2007-01-29,2023-12-01,15
CAN,448,BQ,2007-10-22,2007-11-01,1
CAN,448,BQ,2007-10-22,2008-09-01,1
CAN,448,BQ,2007-10-22,2009-11-01,2
CAN,448,BQ,2007-10-22,2009-12-01,3
CAN,448,BQ,2007-10-22,2010-05-01,1
CAN,448,BQ,2007-10-22,2011-02-01,3
CAN,448,BQ,2007-10-22,2011-04-01,7
CAN,448,BQ,2007-10-22,2013-05-01,2
CAN,448,BQ,2007-10-22,2013-06-01,1
CAN,448,BQ,2007-10-22,2014-06-01,2
CAN,448,BQ,2007-10-22,2014-11-01,6
CAN,448,BQ,2007-10-22,2014-12-01,1
CAN,448,BQ,2007-10-22,2015-01-01,2
CAN,448,BQ,2007-10-22,2015-02-01,4
CAN,448,BQ,2007-10-22,2015-03-01,5
CAN,448,BQ,2007-10-22,2015-04-01,3
CAN,448,BQ,2007-10-22,2015-05-01,5
CAN,448,BQ,2007-10-22,2015-06-01,9
CAN,448,BQ,2007-10-22,2015-07-01,1
CAN,448,BQ,2007-10-22,2015-08-01,1
CAN,448,BQ,2007-10-22,2015-09-01,2
CAN,448,BQ,2007-10-22,2015-10-01,11
CAN,448,BQ,2007-10-22,2015-12-01,14
CAN,448,BQ,2007-10-22,2016-01-01,15
CAN,448,BQ,2007-10-22,2016-02-01,36
CAN,448,BQ,2007-10-22,2016-03-01,23
CAN,448,BQ,2007-10-22,2016-04-01,25
CAN,448,BQ,2007-10-22,2016-05-01,38
CAN,448,BQ,2007-10-22,2016-06-01,30
CAN,448,BQ,2007-10-22,2016-08-01,4
CAN,448,BQ,2007-10-22,2016-09-01,20
CAN,448,BQ,2007-10-22,2016-10-01,35
CAN,448,BQ,2007-10-22,2016-11-01,16
CAN,448,BQ,2007-10-22,2016-12-01,1
CAN,448,BQ,2007-10-22,2017-02-01,4
CAN,448,BQ,2007-10-22,2017-03-01,2
CAN,448,BQ,2007-10-22,2019-04-01,4
CAN,448,BQ,2007-10-22,2019-05-01,2
CAN,448,BQ,2007-10-22,2019-06-01,1
CAN,448,BQ,2007-10-22,2019-09-01,1
CAN,448,BQ,2007-10-22,2019-10-01,1
CAN,448,BQ,2007-10-22,2020-03-01,1
CAN,448,BQ,2007-10-22,2020-05-01,3
CAN,448,BQ,2007-10-22,2020-10-01,7
CAN,448,BQ,2007-10-22,2020-12-01,1
CAN,448,BQ,2007-10-22,2021-01-01,1
CAN,448,BQ,2007-10-22,2021-03-01,2
CAN,448,BQ,2007-10-22,2021-04-01,2
CAN,448,BQ,2007-10-22,2021-05-01,1
CAN,448,BQ,2007-10-22,2021-06-01,2
CAN,448,BQ,2007-10-22,2021-07-01,2
CAN,448,BQ,2007-10-22,2021-08-01,3
CAN,448,BQ,2007-10-22,2021-09-01,1
CAN,448,BQ,2007-10-22,2021-10-01,2
CAN,448,BQ,2007-10-22,2021-11-01,5
CAN,448,BQ,2007-10-22,2021-12-01,4
CAN,448,BQ,2007-10-22,2022-02-01,3
CAN,448,BQ,2007-10-22,2022-03-01,2
CAN,448,BQ,2007-10-22,2022-04-01,1
CAN,448,BQ,2007-10-22,2022-05-01,2
CAN,448,BQ,2007-10-22,2022-06-01,1
CAN,448,BQ,2007-10-22,2022-10-01,8
CAN,448,BQ,2007-10-22,2022-11-01,7
CAN,448,BQ,2007-10-22,2022-12-01,1
CAN,448,BQ,2007-10-22,2023-02-01,2
CAN,448,BQ,2007-10-22,2023-03-01,1
CAN,448,BQ,2007-10-22,2023-04-01,1
CAN,448,BQ,2007-10-22,2023-05-01,5
CAN,448,BQ,2007-10-22,2023-06-01,6
CAN,448,BQ,2007-10-22,2023-09-01,5
CAN,448,BQ,2007-10-22,2023-10-01,4
CAN,448,BQ,2007-10-22,2023-11-01,3
CAN,448,BQ,2007-10-22,2023-12-01,4
CHE,1213,BDP,2011-07-04,2011-07-01,1
CHE,1213,BDP,2011-07-04,2011-09-01,3
CHE,1213,BDP,2011-07-04,2011-10-01,1
CHE,1213,BDP,2011-07-04,2011-12-01,1
CHE,1213,BDP,2011-07-04,2012-03-01,3
CHE,1213,BDP,2011-07-04,2012-04-01,1
CHE,1213,BDP,2011-07-04,2012-05-01,7
CHE,1213,BDP,2011-07-04,2012-07-01,1
CHE,1213,BDP,2011-07-04,2012-08-01,1
CHE,1213,BDP,2011-07-04,2012-10-01,1
CHE,1213,BDP,2011-07-04,2012-11-01,1
CHE,1213,BDP,2011-07-04,2012-12-01,4
CHE,1213,BDP,2011-07-04,2013-01-01,5
CHE,1213,BDP,2011-07-04,2013-02-01,2
CHE,1213,BDP,2011-07-04,2013-03-01,4
CHE,1213,BDP,2011-07-04,2013-04-01,3
CHE,1213,BDP,2011-07-04,2013-05-01,4
CHE,1213,BDP,2011-07-04,2013-06-01,2
CHE,1213,BDP,2011-07-04,2013-07-01,3
CHE,1213,BDP,2011-07-04,2013-09-01,1
CHE,1213,BDP,2011-07-04,2013-10-01,245
CHE,1213,BDP,2011-07-04,2013-11-01,9
CHE,1213,BDP,2011-07-04,2013-12-01,4
CHE,1213,BDP,2011-07-04,2014-01-01,10
CHE,1213,BDP,2011-07-04,2014-02-01,1
CHE,1213,BDP,2011-07-04,2014-03-01,2
CHE,1213,BDP,2011-07-04,2014-04-01,1
CHE,1213,BDP,2011-07-04,2014-05-01,1
CHE,1213,BDP,2011-07-04,2014-06-01,4
CHE,1213,BDP,2011-07-04,2014-07-01,3
CHE,1213,BDP,2011-07-04,2014-08-01,1
CHE,1213,BDP,2011-07-04,2014-09-01,1
CHE,1213,BDP,2011-07-04,2014-10-01,5
CHE,1213,BDP,2011-07-04,2014-12-01,2
CHE,1213,BDP,2011-07-04,2015-01-01,1
CHE,1213,BDP,2011-07-04,2015-02-01,7
CHE,1213,BDP,2011-07-04,2015-03-01,4
CHE,1213,BDP,2011-07-04,2015-04-01,7
CHE,1213,BDP,2011-07-04,2015-05-01,1
CHE,1213,BDP,2011-07-04,2015-06-01,3
CHE,1213,BDP,2011-07-04,2015-07-01,3
CHE,1213,BDP,2011-07-04,2015-08-01,8
CHE,1213,BDP,2011-07-04,2015-09-01,8
CHE,1213,BDP,2011-07-04,2015-10-01,2
CHE,1213,BDP,2011-07-04,2015-11-01,1
CHE,1213,BDP,2011-07-04,2015-12-01,2
CHE,1213,BDP,2011-07-04,2016-02-01,1
CHE,1213,BDP,2011-07-04,2016-03-01,2
CHE,1213,BDP,2011-07-04,2016-04-01,2
CHE,1213,BDP,2011-07-04,2016-06-01,3
CHE,1213,BDP,2011-07-04,2016-09-01,5
CHE,1213,BDP,2011-07-04,2017-10-01,5
CHE,1213,BDP,2011-07-04,2018-01-01,1
CHE,1213,BDP,2011-07-04,2018-04-01,5
CHE,1213,BDP,2011-07-04,2018-05-01,1
CHE,1213,BDP,2011-07-04,2018-08-01,1
CHE,1213,BDP,2011-07-04,2019-01-01,6
CHE,1213,BDP,2011-07-04,2019-04-01,1
CHE,1213,BDP,2011-07-04,2019-09-01,5
CHE,1213,BDP,2011-07-04,2019-10-01,1
CHE,1213,BDP,2011-07-04,2019-11-01,3
CHE,1213,BDP,2011-07-04,2020-02-01,8
CHE,1213,BDP,2011-07-04,2020-08-01,6
CHE,1213,BDP,2011-07-04,2020-09-01,3
CHE,1213,BDP,2011-07-04,2020-11-01,1
CHE,1226,S,2011-10-10,2014-01-01,1
CHE,1226,S,2011-10-10,2014-04-01,3
CHE,1226,S,2011-10-10,2014-05-01,9
CHE,1226,S,2011-10-10,2014-06-01,2
CHE,1226,S,2011-10-10,2014-10-01,2
CHE,1226,S,2011-10-10,2014-11-01,1
CHE,1226,S,2011-10-10,2015-02-01,1
CHE,1226,S,2011-10-10,2015-04-01,3
CHE,1226,S,2011-10-10,2015-05-01,1
CHE,1226,S,2011-10-10,2015-08-01,1
CHE,1226,S,2011-10-10,2015-09-01,5
CHE,1226,S,2011-10-10,2015-10-01,19
CHE,1226,S,2011-10-10,2015-11-01,1
CHE,1226,S,2011-10-10,2016-05-01,2
CHE,1226,S,2011-10-10,2016-09-01,4
CHE,1226,S,2011-10-10,2016-11-01,1
CHE,1226,S,2011-10-10,2017-01-01,1
CHE,1226,S,2011-10-10,2017-02-01,3
CHE,1226,S,2011-10-10,2017-03-01,1
CHE,1226,S,2011-10-10,2017-06-01,2
CHE,1226,S,2011-10-10,2017-09-01,5
CHE,1226,S,2011-10-10,2017-10-01,3
CHE,1226,S,2011-10-10,2017-11-01,2
CHE,1226,S,2011-10-10,2017-12-01,1
CHE,1226,S,2011-10-10,2018-01-01,1
CHE,1226,S,2011-10-10,2018-04-01,1
CHE,1226,S,2011-10-10,2018-05-01,3
CHE,1226,S,2011-10-10,2018-06-01,2
CHE,1226,S,2011-10-10,2018-09-01,1
CHE,1226,S,2011-10-10,2018-11-01,1
CHE,1226,S,2011-10-10,2019-01-01,2
CHE,1226,S,2011-10-10,2019-04-01,4
CHE,1226,S,2011-10-10,2019-05-01,4
CHE,1226,S,2011-10-10,2019-06-01,2
CHE,1226,S,2011-10-10,2019-09-01,1
CHE,1226,S,2011-10-10,2019-10-01,1
CHE,1226,S,2011-10-10,2020-01-01,1
CHE,1226,S,2011-10-10,2020-02-01,2
CHE,1226,S,2011-10-10,2020-03-01,34
CHE,1226,S,2011-10-10,2020-04-01,4
CHE,1226,S,2011-10-10,2020-05-01,2
CHE,1226,S,2011-10-10,2020-06-01,1
CHE,1226,S,2011-10-10,2020-09-01,1
CHE,1226,S,2011-10-10,2020-10-01,5
CHE,1226,S,2011-10-10,2021-01-01,1
CHE,1226,S,2011-10-10,2021-02-01,6
CHE,1226,S,2011-10-10,2021-03-01,6
CHE,1226,S,2011-10-10,2021-04-01,1
CHE,1226,S,2011-10-10,2021-05-01,6
CHE,1226,S,2011-10-10,2021-07-01,1
CHE,1226,S,2011-10-10,2021-11-01,2
CHE,1226,S,2011-10-10,2021-12-01,1
CHE,1226,S,2011-10-10,2022-03-01,1
CHE,1226,S,2011-10-10,2023-03-01,1
CHE,1226,S,2011-10-10,2023-09-01,1
CHE,1226,S,2011-10-10,2023-12-01,10
CHE,1318,EDU-UDF,2019-10-11,2019-10-01,3
CHE,1318,EDU-UDF,2019-10-11,2019-12-01,1
CHE,1318,EDU-UDF,2019-10-11,2020-01-01,1
CHE,1318,EDU-UDF,2019-10-11,2020-02-01,1
CHE,1318,EDU-UDF,2019-10-11,2020-11-01,1
CHE,1318,EDU-UDF,2019-10-11,2022-01-01,2
CHE,141,Grue,2011-01-05,2011-09-01,3
CHE,141,Grue,2011-01-05,2019-09-01,2
CHE,141,Grue,2011-01-05,2019-10-01,1
CHE,141,Grue,2011-01-05,2021-02-01,2
CHE,141,Grue,2011-01-05,2021-03-01,1
CHE,141,Grue,2011-01-05,2021-11-01,1
CHE,141,Grue,2011-01-05,2021-12-01,3
CHE,141,Grue,2011-01-05,2022-01-01,2
CHE,141,Grue,2011-01-05,2022-02-01,2
CHE,141,Grue,2011-01-05,2022-03-01,3
CHE,141,Grue,2011-01-05,2022-04-01,3
CHE,141,Grue,2011-01-05,2022-07-01,1
CHE,141,Grue,2011-01-05,2022-08-01,2
CHE,141,Grue,2011-01-05,2022-09-01,2
CHE,141,Grue,2011-01-05,2022-10-01,1
CHE,141,Grue,2011-01-05,2022-11-01,4
CHE,141,Grue,2011-01-05,2022-12-01,2
CHE,141,Grue,2011-01-05,2023-01-01,2
CHE,141,Grue,2011-01-05,2023-02-01,1
CHE,141,Grue,2011-01-05,2023-03-01,3
CHE,141,Grue,2011-01-05,2023-04-01,1
CHE,141,Grue,2011-01-05,2023-07-01,1
CHE,141,Grue,2011-01-05,2023-08-01,1
CHE,141,Grue,2011-01-05,2023-09-01,1
CHE,141,Grue,2011-01-05,2023-10-01,1
CHE,141,Grue,2011-01-05,2023-12-01,2
CHE,1500,LdT,2020-07-21,2020-08-01,1
CHE,1500,LdT,2020-07-21,2021-05-01,2
CHE,2599,MCR,2022-04-07,2022-04-01,2
CHE,2599,MCR,2022-04-07,2022-08-01,1
CHE,2599,MCR,2022-04-07,2022-10-01,2
CHE,2599,MCR,2022-04-07,2022-11-01,1
CHE,2599,MCR,2022-04-07,2023-01-01,7
CHE,26,FDP-PRD,2010-04-22,2010-06-01,1
CHE,26,FDP-PRD,2010-04-22,2010-11-01,2
CHE,26,FDP-PRD,2010-04-22,2011-01-01,2
CHE,26,FDP-PRD,2010-04-22,2011-02-01,9
CHE,26,FDP-PRD,2010-04-22,2011-03-01,12
CHE,26,FDP-PRD,2010-04-22,2011-05-01,5
CHE,26,FDP-PRD,2010-04-22,2011-06-01,3
CHE,26,FDP-PRD,2010-04-22,2011-07-01,4
CHE,26,FDP-PRD,2010-04-22,2011-08-01,3
CHE,26,FDP-PRD,2010-04-22,2011-09-01,10
CHE,26,FDP-PRD,2010-04-22,2011-10-01,5
CHE,26,FDP-PRD,2010-04-22,2011-12-01,9
CHE,26,FDP-PRD,2010-04-22,2012-02-01,4
CHE,26,FDP-PRD,2010-04-22,2012-03-01,3
CHE,26,FDP-PRD,2010-04-22,2012-04-01,5
CHE,26,FDP-PRD,2010-04-22,2012-06-01,2
CHE,26,FDP-PRD,2010-04-22,2012-10-01,1
CHE,26,FDP-PRD,2010-04-22,2012-11-01,1
CHE,26,FDP-PRD,2010-04-22,2013-02-01,1
CHE,26,FDP-PRD,2010-04-22,2013-05-01,42
CHE,26,FDP-PRD,2010-04-22,2013-10-01,1
CHE,26,FDP-PRD,2010-04-22,2013-11-01,1
CHE,26,FDP-PRD,2010-04-22,2013-12-01,2
CHE,26,FDP-PRD,2010-04-22,2014-01-01,2
CHE,26,FDP-PRD,2010-04-22,2014-03-01,4
CHE,26,FDP-PRD,2010-04-22,2014-05-01,2
CHE,26,FDP-PRD,2010-04-22,2014-06-01,4
CHE,26,FDP-PRD,2010-04-22,2014-09-01,3
CHE,26,FDP-PRD,2010-04-22,2014-10-01,1
CHE,26,FDP-PRD,2010-04-22,2014-11-01,1
CHE,26,FDP-PRD,2010-04-22,2014-12-01,1
CHE,26,FDP-PRD,2010-04-22,2015-01-01,2
CHE,26,FDP-PRD,2010-04-22,2015-02-01,1
CHE,26,FDP-PRD,2010-04-22,2015-03-01,2
CHE,26,FDP-PRD,2010-04-22,2015-04-01,1
CHE,26,FDP-PRD,2010-04-22,2015-05-01,1
CHE,26,FDP-PRD,2010-04-22,2015-06-01,2
CHE,26,FDP-PRD,2010-04-22,2015-08-01,1
CHE,26,FDP-PRD,2010-04-22,2015-09-01,3
CHE,26,FDP-PRD,2010-04-22,2015-10-01,17
CHE,26,FDP-PRD,2010-04-22,2015-12-01,3
CHE,26,FDP-PRD,2010-04-22,2016-01-01,1
CHE,26,FDP-PRD,2010-04-22,2016-02-01,3
CHE,26,FDP-PRD,2010-04-22,2016-03-01,3
CHE,26,FDP-PRD,2010-04-22,2016-04-01,1
CHE,26,FDP-PRD,2010-04-22,2016-05-01,1
CHE,26,FDP-PRD,2010-04-22,2016-06-01,2
CHE,26,FDP-PRD,2010-04-22,2016-07-01,1
CHE,26,FDP-PRD,2010-04-22,2016-08-01,2
CHE,26,FDP-PRD,2010-04-22,2016-09-01,10
CHE,26,FDP-PRD,2010-04-22,2016-11-01,4
CHE,26,FDP-PRD,2010-04-22,2016-12-01,4
CHE,26,FDP-PRD,2010-04-22,2017-01-01,2
CHE,26,FDP-PRD,2010-04-22,2017-03-01,10
CHE,26,FDP-PRD,2010-04-22,2017-05-01,6
CHE,26,FDP-PRD,2010-04-22,2017-06-01,2
CHE,26,FDP-PRD,2010-04-22,2017-09-01,11
CHE,26,FDP-PRD,2010-04-22,2017-11-01,2
CHE,26,FDP-PRD,2010-04-22,2017-12-01,3
CHE,26,FDP-PRD,2010-04-22,2018-02-01,2
CHE,26,FDP-PRD,2010-04-22,2018-03-01,5
CHE,26,FDP-PRD,2010-04-22,2018-05-01,2
CHE,26,FDP-PRD,2010-04-22,2018-06-01,2
CHE,26,FDP-PRD,2010-04-22,2018-09-01,22
CHE,26,FDP-PRD,2010-04-22,2018-10-01,10
CHE,26,FDP-PRD,2010-04-22,2018-11-01,5
CHE,26,FDP-PRD,2010-04-22,2018-12-01,18
CHE,26,FDP-PRD,2010-04-22,2019-01-01,1
CHE,26,FDP-PRD,2010-04-22,2019-02-01,1
CHE,26,FDP-PRD,2010-04-22,2019-03-01,3
CHE,26,FDP-PRD,2010-04-22,2019-05-01,4
CHE,26,FDP-PRD,2010-04-22,2019-06-01,6
CHE,26,FDP-PRD,2010-04-22,2019-07-01,5
CHE,26,FDP-PRD,2010-04-22,2019-08-01,4
CHE,26,FDP-PRD,2010-04-22,2019-09-01,5
CHE,26,FDP-PRD,2010-04-22,2019-10-01,15
CHE,26,FDP-PRD,2010-04-22,2019-12-01,5
CHE,26,FDP-PRD,2010-04-22,2020-01-01,3
CHE,26,FDP-PRD,2010-04-22,2020-02-01,2
CHE,26,FDP-PRD,2010-04-22,2020-03-01,7
CHE,26,FDP-PRD,2010-04-22,2020-04-01,5
CHE,26,FDP-PRD,2010-04-22,2020-05-01,25
CHE,26,FDP-PRD,2010-04-22,2020-06-01,2
CHE,26,FDP-PRD,2010-04-22,2020-07-01,3
CHE,26,FDP-PRD,2010-04-22,2020-08-01,1
CHE,26,FDP-PRD,2010-04-22,2020-11-01,5
CHE,26,FDP-PRD,2010-04-22,2021-01-01,7
CHE,26,FDP-PRD,2010-04-22,2021-02-01,1
CHE,26,FDP-PRD,2010-04-22,2021-03-01,8
CHE,26,FDP-PRD,2010-04-22,2021-04-01,12
CHE,26,FDP-PRD,2010-04-22,2021-05-01,13
CHE,26,FDP-PRD,2010-04-22,2021-06-01,12
CHE,26,FDP-PRD,2010-04-22,2021-07-01,4
CHE,26,FDP-PRD,2010-04-22,2021-08-01,6
CHE,26,FDP-PRD,2010-04-22,2021-09-01,15
CHE,26,FDP-PRD,2010-04-22,2021-10-01,5
CHE,26,FDP-PRD,2010-04-22,2021-11-01,12
CHE,26,FDP-PRD,2010-04-22,2021-12-01,5
CHE,26,FDP-PRD,2010-04-22,2022-01-01,4
CHE,26,FDP-PRD,2010-04-22,2022-02-01,4
CHE,26,FDP-PRD,2010-04-22,2022-03-01,3
CHE,26,FDP-PRD,2010-04-22,2022-04-01,2
CHE,26,FDP-PRD,2010-04-22,2022-06-01,3
CHE,26,FDP-PRD,2010-04-22,2022-09-01,9
CHE,26,FDP-PRD,2010-04-22,2022-10-01,3
