country_name_short,party_id,party_name_short,fb_page_created,week,fb_posts_n_weekly,fb_videos_n_weekly,fb_images_n_weekly
CZE,2654,SPD,2015-04-02,2015-09-27,28,12,11
CZE,2654,SPD,2015-04-02,2015-10-04,19,5,11
CZE,2654,SPD,2015-04-02,2015-10-11,15,4,8
CZE,2654,SPD,2015-04-02,2015-10-18,13,1,3
CZE,2654,SPD,2015-04-02,2015-10-25,16,2,5
CZE,2654,SPD,2015-04-02,2015-11-01,11,0,4
CZE,2654,SPD,2015-04-02,2015-11-08,21,1,9
CZE,2654,SPD,2015-04-02,2015-11-15,16,1,8
CZE,2654,SPD,2015-04-02,2015-11-22,18,2,6
CZE,2654,SPD,2015-04-02,2015-11-29,20,5,9
CZE,2654,SPD,2015-04-02,2015-12-06,11,2,4
CZE,2654,SPD,2015-04-02,2015-12-13,17,2,11
CZE,2654,SPD,2015-04-02,2015-12-20,11,2,2
CZE,2654,SPD,2015-04-02,2015-12-27,9,2,3
CZE,2654,SPD,2015-04-02,2016-01-03,3,3,0
CZE,2654,SPD,2015-04-02,2016-01-10,9,6,2
CZE,2654,SPD,2015-04-02,2016-01-17,10,3,5
CZE,2654,SPD,2015-04-02,2016-01-24,11,3,8
CZE,2654,SPD,2015-04-02,2016-01-31,22,4,13
CZE,2654,SPD,2015-04-02,2016-02-07,11,5,3
CZE,2654,SPD,2015-04-02,2016-02-14,7,3,2
CZE,2654,SPD,2015-04-02,2016-02-21,9,6,3
CZE,2654,SPD,2015-04-02,2016-02-28,7,2,3
CZE,2654,SPD,2015-04-02,2016-03-06,3,2,1
CZE,2654,SPD,2015-04-02,2016-03-13,5,1,3
CZE,2654,SPD,2015-04-02,2016-03-20,9,3,3
CZE,2654,SPD,2015-04-02,2016-03-27,7,2,5
CZE,2654,SPD,2015-04-02,2016-04-03,9,4,5
CZE,2654,SPD,2015-04-02,2016-04-10,9,1,6
CZE,2654,SPD,2015-04-02,2016-04-17,6,3,1
CZE,2654,SPD,2015-04-02,2016-04-24,7,2,5
CZE,2654,SPD,2015-04-02,2016-05-01,11,1,7
CZE,2654,SPD,2015-04-02,2016-05-08,21,5,15
CZE,2654,SPD,2015-04-02,2016-05-15,12,2,6
CZE,2654,SPD,2015-04-02,2016-05-22,8,2,5
CZE,2654,SPD,2015-04-02,2016-05-29,13,3,6
CZE,2654,SPD,2015-04-02,2016-06-05,14,2,8
CZE,2654,SPD,2015-04-02,2016-06-12,13,2,9
CZE,2654,SPD,2015-04-02,2016-06-19,16,6,5
CZE,2654,SPD,2015-04-02,2016-06-26,10,0,5
CZE,2654,SPD,2015-04-02,2016-07-03,5,0,4
CZE,2654,SPD,2015-04-02,2016-07-10,10,3,4
CZE,2654,SPD,2015-04-02,2016-07-17,8,3,3
CZE,2654,SPD,2015-04-02,2016-07-24,14,2,8
CZE,2654,SPD,2015-04-02,2016-07-31,4,0,3
CZE,2654,SPD,2015-04-02,2016-08-07,10,4,6
CZE,2654,SPD,2015-04-02,2016-08-14,13,1,8
CZE,2654,SPD,2015-04-02,2016-08-21,10,3,6
CZE,2654,SPD,2015-04-02,2016-08-28,18,3,12
CZE,2654,SPD,2015-04-02,2016-09-04,12,1,11
CZE,2654,SPD,2015-04-02,2016-09-11,16,5,9
CZE,2654,SPD,2015-04-02,2016-09-18,14,4,10
CZE,2654,SPD,2015-04-02,2016-09-25,10,2,5
CZE,2654,SPD,2015-04-02,2016-10-02,32,12,17
CZE,2654,SPD,2015-04-02,2016-10-09,8,2,6
CZE,2654,SPD,2015-04-02,2016-10-16,9,2,6
CZE,2654,SPD,2015-04-02,2016-10-23,5,1,3
CZE,2654,SPD,2015-04-02,2016-10-30,12,5,7
CZE,2654,SPD,2015-04-02,2016-11-06,10,2,8
CZE,2654,SPD,2015-04-02,2016-11-13,10,7,3
CZE,2654,SPD,2015-04-02,2016-11-20,10,4,5
CZE,2654,SPD,2015-04-02,2016-11-27,9,3,5
CZE,2654,SPD,2015-04-02,2016-12-04,9,4,5
CZE,2654,SPD,2015-04-02,2016-12-11,7,1,6
CZE,2654,SPD,2015-04-02,2016-12-18,9,0,8
CZE,2654,SPD,2015-04-02,2016-12-25,3,2,1
CZE,2654,SPD,2015-04-02,2017-01-01,8,0,6
CZE,2654,SPD,2015-04-02,2017-01-08,10,6,4
CZE,2654,SPD,2015-04-02,2017-01-15,21,11,10
CZE,2654,SPD,2015-04-02,2017-01-22,17,9,6
CZE,2654,SPD,2015-04-02,2017-01-29,16,7,6
CZE,2654,SPD,2015-04-02,2017-02-05,9,5,3
CZE,2654,SPD,2015-04-02,2017-02-12,12,5,6
CZE,2654,SPD,2015-04-02,2017-02-19,13,7,5
CZE,2654,SPD,2015-04-02,2017-02-26,16,8,7
CZE,2654,SPD,2015-04-02,2017-03-05,16,9,7
CZE,2654,SPD,2015-04-02,2017-03-12,13,10,3
CZE,2654,SPD,2015-04-02,2017-03-19,10,7,2
CZE,2654,SPD,2015-04-02,2017-03-26,14,7,5
CZE,2654,SPD,2015-04-02,2017-04-02,8,6,2
CZE,2654,SPD,2015-04-02,2017-04-09,14,10,3
CZE,2654,SPD,2015-04-02,2017-04-16,11,7,2
CZE,2654,SPD,2015-04-02,2017-04-23,15,10,3
CZE,2654,SPD,2015-04-02,2017-04-30,16,5,9
CZE,2654,SPD,2015-04-02,2017-05-07,15,13,2
CZE,2654,SPD,2015-04-02,2017-05-14,8,5,2
CZE,2654,SPD,2015-04-02,2017-05-21,9,5,3
CZE,2654,SPD,2015-04-02,2017-05-28,9,2,5
CZE,2654,SPD,2015-04-02,2017-06-04,7,2,2
CZE,2654,SPD,2015-04-02,2017-06-11,10,6,3
CZE,2654,SPD,2015-04-02,2017-06-18,13,9,4
CZE,2654,SPD,2015-04-02,2017-06-25,6,3,2
CZE,2654,SPD,2015-04-02,2017-07-02,6,2,4
CZE,2654,SPD,2015-04-02,2017-07-09,6,3,3
CZE,2654,SPD,2015-04-02,2017-07-16,8,3,3
CZE,2654,SPD,2015-04-02,2017-07-23,9,6,3
CZE,2654,SPD,2015-04-02,2017-07-30,14,6,6
CZE,2654,SPD,2015-04-02,2017-08-06,3,2,1
CZE,2654,SPD,2015-04-02,2017-08-13,8,5,3
CZE,2654,SPD,2015-04-02,2017-08-20,7,3,3
CZE,2654,SPD,2015-04-02,2017-08-27,7,3,3
CZE,2654,SPD,2015-04-02,2017-09-03,6,3,3
CZE,2654,SPD,2015-04-02,2017-09-10,5,1,4
CZE,2654,SPD,2015-04-02,2017-09-17,13,4,9
CZE,2654,SPD,2015-04-02,2017-09-24,17,6,11
CZE,2654,SPD,2015-04-02,2017-10-01,23,5,17
CZE,2654,SPD,2015-04-02,2017-10-08,25,6,16
CZE,2654,SPD,2015-04-02,2017-10-15,9,3,6
CZE,2654,SPD,2015-04-02,2017-10-22,5,2,3
CZE,2654,SPD,2015-04-02,2017-10-29,4,0,4
CZE,2654,SPD,2015-04-02,2017-11-05,7,3,3
CZE,2654,SPD,2015-04-02,2017-11-12,4,1,3
CZE,2654,SPD,2015-04-02,2017-11-19,7,4,3
CZE,2654,SPD,2015-04-02,2017-11-26,2,0,2
CZE,2654,SPD,2015-04-02,2017-12-03,5,1,4
CZE,2654,SPD,2015-04-02,2017-12-10,10,3,7
CZE,2654,SPD,2015-04-02,2017-12-17,8,5,2
CZE,2654,SPD,2015-04-02,2017-12-24,2,2,0
CZE,2654,SPD,2015-04-02,2017-12-31,4,1,3
CZE,2654,SPD,2015-04-02,2018-01-07,8,6,2
CZE,2654,SPD,2015-04-02,2018-01-14,5,4,1
CZE,2654,SPD,2015-04-02,2018-01-21,13,6,6
CZE,2654,SPD,2015-04-02,2018-01-28,7,4,3
CZE,2654,SPD,2015-04-02,2018-02-04,10,4,6
CZE,2654,SPD,2015-04-02,2018-02-11,14,7,6
CZE,2654,SPD,2015-04-02,2018-02-18,11,3,8
CZE,2654,SPD,2015-04-02,2018-02-25,9,8,1
CZE,2654,SPD,2015-04-02,2018-03-04,12,3,9
CZE,2654,SPD,2015-04-02,2018-03-11,10,6,4
CZE,2654,SPD,2015-04-02,2018-03-18,13,4,8
CZE,2654,SPD,2015-04-02,2018-03-25,14,8,6
CZE,2654,SPD,2015-04-02,2018-04-01,16,9,7
CZE,2654,SPD,2015-04-02,2018-04-08,15,9,6
CZE,2654,SPD,2015-04-02,2018-04-15,10,4,5
CZE,2654,SPD,2015-04-02,2018-04-22,16,7,9
CZE,2654,SPD,2015-04-02,2018-04-29,11,5,4
CZE,2654,SPD,2015-04-02,2018-05-06,7,3,3
CZE,2654,SPD,2015-04-02,2018-05-13,10,4,6
CZE,2654,SPD,2015-04-02,2018-05-20,12,7,4
CZE,2654,SPD,2015-04-02,2018-05-27,9,2,5
CZE,2654,SPD,2015-04-02,2018-06-03,12,5,7
CZE,2654,SPD,2015-04-02,2018-06-10,16,11,5
CZE,2654,SPD,2015-04-02,2018-06-17,13,5,8
CZE,2654,SPD,2015-04-02,2018-06-24,13,7,5
CZE,2654,SPD,2015-04-02,2018-07-01,2,2,0
CZE,2654,SPD,2015-04-02,2018-07-08,12,2,10
CZE,2654,SPD,2015-04-02,2018-07-15,9,5,4
CZE,2654,SPD,2015-04-02,2018-07-22,9,4,5
CZE,2654,SPD,2015-04-02,2018-07-29,7,3,4
CZE,2654,SPD,2015-04-02,2018-08-05,10,5,5
CZE,2654,SPD,2015-04-02,2018-08-12,7,6,1
CZE,2654,SPD,2015-04-02,2018-08-19,13,6,7
CZE,2654,SPD,2015-04-02,2018-08-26,11,4,7
CZE,2654,SPD,2015-04-02,2018-09-02,13,9,4
CZE,2654,SPD,2015-04-02,2018-09-09,13,8,5
CZE,2654,SPD,2015-04-02,2018-09-16,18,12,5
CZE,2654,SPD,2015-04-02,2018-09-23,15,5,10
CZE,2654,SPD,2015-04-02,2018-09-30,13,10,3
CZE,2654,SPD,2015-04-02,2018-10-07,6,4,2
CZE,2654,SPD,2015-04-02,2018-10-14,7,0,6
CZE,2654,SPD,2015-04-02,2018-10-21,13,6,7
CZE,2654,SPD,2015-04-02,2018-10-28,28,21,7
CZE,2654,SPD,2015-04-02,2018-11-04,20,7,13
CZE,2654,SPD,2015-04-02,2018-11-11,41,18,22
CZE,2654,SPD,2015-04-02,2018-11-18,27,17,10
CZE,2654,SPD,2015-04-02,2018-11-25,22,10,12
CZE,2654,SPD,2015-04-02,2018-12-02,39,18,15
CZE,2654,SPD,2015-04-02,2018-12-09,50,14,31
CZE,2654,SPD,2015-04-02,2018-12-16,47,14,28
CZE,2654,SPD,2015-04-02,2018-12-23,17,6,11
CZE,2654,SPD,2015-04-02,2018-12-30,31,7,23
CZE,2654,SPD,2015-04-02,2019-01-06,38,5,28
CZE,2654,SPD,2015-04-02,2019-01-13,31,1,26
CZE,2654,SPD,2015-04-02,2019-01-20,51,13,30
CZE,2654,SPD,2015-04-02,2019-01-27,49,7,35
CZE,2654,SPD,2015-04-02,2019-02-03,47,5,32
CZE,2654,SPD,2015-04-02,2019-02-10,40,4,27
CZE,2654,SPD,2015-04-02,2019-02-17,41,2,34
CZE,2654,SPD,2015-04-02,2019-02-24,53,4,40
CZE,2654,SPD,2015-04-02,2019-03-03,47,2,41
CZE,2654,SPD,2015-04-02,2019-03-10,43,4,38
CZE,2654,SPD,2015-04-02,2019-03-17,41,10,31
CZE,2654,SPD,2015-04-02,2019-03-24,51,9,38
CZE,2654,SPD,2015-04-02,2019-03-31,63,4,54
CZE,2654,SPD,2015-04-02,2019-04-07,62,3,56
CZE,2654,SPD,2015-04-02,2019-04-14,60,7,48
CZE,2654,SPD,2015-04-02,2019-04-21,69,11,54
CZE,2654,SPD,2015-04-02,2019-04-28,67,9,55
CZE,2654,SPD,2015-04-02,2019-05-05,71,8,56
CZE,2654,SPD,2015-04-02,2019-05-12,80,8,61
CZE,2654,SPD,2015-04-02,2019-05-19,115,5,97
CZE,2654,SPD,2015-04-02,2019-05-26,49,6,39
CZE,2654,SPD,2015-04-02,2019-06-02,50,5,43
CZE,2654,SPD,2015-04-02,2019-06-09,42,2,39
CZE,2654,SPD,2015-04-02,2019-06-16,45,4,40
CZE,2654,SPD,2015-04-02,2019-06-23,54,4,43
CZE,2654,SPD,2015-04-02,2019-06-30,42,6,34
CZE,2654,SPD,2015-04-02,2019-07-07,59,13,37
CZE,2654,SPD,2015-04-02,2019-07-14,39,4,29
CZE,2654,SPD,2015-04-02,2019-07-21,40,7,33
CZE,2654,SPD,2015-04-02,2019-07-28,31,0,28
CZE,2654,SPD,2015-04-02,2019-08-04,39,1,31
CZE,2654,SPD,2015-04-02,2019-08-11,40,0,32
CZE,2654,SPD,2015-04-02,2019-08-18,34,2,31
CZE,2654,SPD,2015-04-02,2019-08-25,28,1,26
CZE,2654,SPD,2015-04-02,2019-09-01,39,1,35
CZE,2654,SPD,2015-04-02,2019-09-08,55,6,43
CZE,2654,SPD,2015-04-02,2019-09-15,42,5,35
CZE,2654,SPD,2015-04-02,2019-09-22,45,11,31
CZE,2654,SPD,2015-04-02,2019-09-29,41,1,40
CZE,2654,SPD,2015-04-02,2019-10-06,49,4,41
CZE,2654,SPD,2015-04-02,2019-10-13,55,12,37
CZE,2654,SPD,2015-04-02,2019-10-20,52,8,38
CZE,2654,SPD,2015-04-02,2019-10-27,43,14,27
CZE,2654,SPD,2015-04-02,2019-11-03,67,14,47
CZE,2654,SPD,2015-04-02,2019-11-10,64,10,50
CZE,2654,SPD,2015-04-02,2019-11-17,56,6,42
CZE,2654,SPD,2015-04-02,2019-11-24,69,24,35
CZE,2654,SPD,2015-04-02,2019-12-01,59,13,41
CZE,2654,SPD,2015-04-02,2019-12-08,60,11,44
CZE,2654,SPD,2015-04-02,2019-12-15,55,12,39
CZE,2654,SPD,2015-04-02,2019-12-22,23,2,19
CZE,2654,SPD,2015-04-02,2019-12-29,25,2,19
CZE,2654,SPD,2015-04-02,2020-01-05,61,1,50
CZE,2654,SPD,2015-04-02,2020-01-12,49,2,42
CZE,2654,SPD,2015-04-02,2020-01-19,76,19,45
CZE,2654,SPD,2015-04-02,2020-01-26,77,14,58
CZE,2654,SPD,2015-04-02,2020-02-02,56,9,44
CZE,2654,SPD,2015-04-02,2020-02-09,67,19,45
CZE,2654,SPD,2015-04-02,2020-02-16,56,5,40
CZE,2654,SPD,2015-04-02,2020-02-23,69,5,60
CZE,2654,SPD,2015-04-02,2020-03-01,68,16,52
CZE,2654,SPD,2015-04-02,2020-03-08,73,14,55
CZE,2654,SPD,2015-04-02,2020-03-15,48,10,38
CZE,2654,SPD,2015-04-02,2020-03-22,53,20,31
CZE,2654,SPD,2015-04-02,2020-03-29,61,16,18
CZE,2654,SPD,2015-04-02,2020-04-05,60,14,32
CZE,2654,SPD,2015-04-02,2020-04-12,53,16,30
CZE,2654,SPD,2015-04-02,2020-04-19,53,13,38
CZE,2654,SPD,2015-04-02,2020-04-26,49,13,34
CZE,2654,SPD,2015-04-02,2020-05-03,50,15,31
CZE,2654,SPD,2015-04-02,2020-05-10,51,14,33
CZE,2654,SPD,2015-04-02,2020-05-17,42,10,31
CZE,2654,SPD,2015-04-02,2020-05-24,48,12,33
CZE,2654,SPD,2015-04-02,2020-05-31,53,23,30
CZE,2654,SPD,2015-04-02,2020-06-07,49,15,32
CZE,2654,SPD,2015-04-02,2020-06-14,45,9,27
CZE,2654,SPD,2015-04-02,2020-06-21,56,20,31
CZE,2654,SPD,2015-04-02,2020-06-28,46,12,26
CZE,2654,SPD,2015-04-02,2020-07-05,33,9,18
CZE,2654,SPD,2015-04-02,2020-07-12,27,7,17
CZE,2654,SPD,2015-04-02,2020-07-19,36,11,25
CZE,2654,SPD,2015-04-02,2020-07-26,19,4,8
CZE,2654,SPD,2015-04-02,2020-08-02,28,7,15
CZE,2654,SPD,2015-04-02,2020-08-09,22,7,14
CZE,2654,SPD,2015-04-02,2020-08-16,20,7,13
CZE,2654,SPD,2015-04-02,2020-08-23,18,5,13
CZE,2654,SPD,2015-04-02,2020-08-30,21,8,10
CZE,2654,SPD,2015-04-02,2020-09-06,15,9,5
CZE,2654,SPD,2015-04-02,2020-09-13,21,4,10
CZE,2654,SPD,2015-04-02,2020-09-20,15,3,8
CZE,2654,SPD,2015-04-02,2020-09-27,18,8,6
CZE,2654,SPD,2015-04-02,2020-10-04,7,1,6
CZE,2654,SPD,2015-04-02,2020-10-11,9,3,5
CZE,2654,SPD,2015-04-02,2020-10-18,9,3,5
CZE,2654,SPD,2015-04-02,2020-10-25,11,5,6
CZE,2654,SPD,2015-04-02,2020-11-01,10,3,5
CZE,2654,SPD,2015-04-02,2020-11-08,7,0,6
CZE,2654,SPD,2015-04-02,2020-11-15,9,2,6
CZE,2654,SPD,2015-04-02,2020-11-22,9,3,5
CZE,2654,SPD,2015-04-02,2020-11-29,10,3,6
CZE,2654,SPD,2015-04-02,2020-12-06,11,2,8
CZE,2654,SPD,2015-04-02,2020-12-13,15,6,8
CZE,2654,SPD,2015-04-02,2020-12-20,9,2,4
CZE,2654,SPD,2015-04-02,2020-12-27,4,1,3
CZE,2654,SPD,2015-04-02,2021-01-03,15,4,10
CZE,2654,SPD,2015-04-02,2021-01-10,10,3,6
CZE,2654,SPD,2015-04-02,2021-01-17,16,8,6
CZE,2654,SPD,2015-04-02,2021-01-24,18,6,7
CZE,2654,SPD,2015-04-02,2021-01-31,19,12,5
CZE,2654,SPD,2015-04-02,2021-02-07,13,7,6
CZE,2654,SPD,2015-04-02,2021-02-14,22,13,8
CZE,2654,SPD,2015-04-02,2021-02-21,14,7,7
CZE,2654,SPD,2015-04-02,2021-02-28,12,7,5
CZE,2654,SPD,2015-04-02,2021-03-07,21,11,8
CZE,2654,SPD,2015-04-02,2021-03-14,23,11,9
CZE,2654,SPD,2015-04-02,2021-03-21,25,11,11
CZE,2654,SPD,2015-04-02,2021-03-28,19,9,8
CZE,2654,SPD,2015-04-02,2021-04-04,17,10,6
CZE,2654,SPD,2015-04-02,2021-04-11,21,9,12
CZE,2654,SPD,2015-04-02,2021-04-18,25,18,7
CZE,2654,SPD,2015-04-02,2021-04-25,17,10,7
CZE,2654,SPD,2015-04-02,2021-05-02,19,13,6
CZE,2654,SPD,2015-04-02,2021-05-09,23,16,7
CZE,2654,SPD,2015-04-02,2021-05-16,15,6,9
CZE,2654,SPD,2015-04-02,2021-05-23,26,15,11
CZE,2654,SPD,2015-04-02,2021-05-30,22,12,10
CZE,2654,SPD,2015-04-02,2021-06-06,16,9,7
CZE,2654,SPD,2015-04-02,2021-06-13,16,8,7
CZE,2654,SPD,2015-04-02,2021-06-20,16,10,6
CZE,2654,SPD,2015-04-02,2021-06-27,15,5,10
CZE,2654,SPD,2015-04-02,2021-07-04,11,9,2
CZE,2654,SPD,2015-04-02,2021-07-11,16,9,7
CZE,2654,SPD,2015-04-02,2021-07-18,8,5,2
CZE,2654,SPD,2015-04-02,2021-07-25,15,12,3
CZE,2654,SPD,2015-04-02,2021-08-01,13,7,6
CZE,2654,SPD,2015-04-02,2021-08-08,11,7,4
CZE,2654,SPD,2015-04-02,2021-08-15,9,3,6
CZE,2654,SPD,2015-04-02,2021-08-22,12,5,7
CZE,2654,SPD,2015-04-02,2021-08-29,16,8,7
CZE,2654,SPD,2015-04-02,2021-09-05,10,4,6
CZE,2654,SPD,2015-04-02,2021-09-12,13,7,6
CZE,2654,SPD,2015-04-02,2021-09-19,8,5,3
CZE,2654,SPD,2015-04-02,2021-09-26,23,14,6
CZE,2654,SPD,2015-04-02,2021-10-03,18,9,6
CZE,2654,SPD,2015-04-02,2021-10-10,12,8,4
CZE,2654,SPD,2015-04-02,2021-10-17,10,6,4
CZE,2654,SPD,2015-04-02,2021-10-24,14,9,5
CZE,2654,SPD,2015-04-02,2021-10-31,15,10,4
CZE,2654,SPD,2015-04-02,2021-11-07,12,9,3
CZE,2654,SPD,2015-04-02,2021-11-14,14,8,6
CZE,2654,SPD,2015-04-02,2021-11-21,12,8,4
CZE,2654,SPD,2015-04-02,2021-11-28,8,4,4
CZE,2654,SPD,2015-04-02,2021-12-05,12,9,3
CZE,2654,SPD,2015-04-02,2021-12-12,12,8,4
CZE,2654,SPD,2015-04-02,2021-12-19,8,6,2
CZE,2654,SPD,2015-04-02,2021-12-26,5,5,0
CZE,2654,SPD,2015-04-02,2022-01-02,13,9,3
CZE,2654,SPD,2015-04-02,2022-01-09,11,9,2
CZE,2654,SPD,2015-04-02,2022-01-16,11,5,5
CZE,2654,SPD,2015-04-02,2022-01-23,13,9,4
CZE,2654,SPD,2015-04-02,2022-01-30,13,8,5
CZE,2654,SPD,2015-04-02,2022-02-06,10,6,4
CZE,2654,SPD,2015-04-02,2022-02-13,15,10,5
CZE,2654,SPD,2015-04-02,2022-02-20,13,7,6
CZE,2654,SPD,2015-04-02,2022-02-27,11,5,6
CZE,2654,SPD,2015-04-02,2022-03-06,12,6,6
CZE,2654,SPD,2015-04-02,2022-03-13,14,5,9
CZE,2654,SPD,2015-04-02,2022-03-20,16,13,3
CZE,2654,SPD,2015-04-02,2022-03-27,10,6,4
CZE,2654,SPD,2015-04-02,2022-04-03,11,8,3
CZE,2654,SPD,2015-04-02,2022-04-10,10,6,4
CZE,2654,SPD,2015-04-02,2022-04-17,10,6,4
CZE,2654,SPD,2015-04-02,2022-04-24,11,6,5
CZE,2654,SPD,2015-04-02,2022-05-01,14,7,7
CZE,2654,SPD,2015-04-02,2022-05-08,11,6,5
CZE,2654,SPD,2015-04-02,2022-05-15,8,4,4
CZE,2654,SPD,2015-04-02,2022-05-22,12,3,7
CZE,2654,SPD,2015-04-02,2022-05-29,8,4,4
CZE,2654,SPD,2015-04-02,2022-06-05,7,2,5
CZE,2654,SPD,2015-04-02,2022-06-12,10,2,8
CZE,2654,SPD,2015-04-02,2022-06-19,3,0,3
CZE,2654,SPD,2015-04-02,2022-06-26,3,0,3
CZE,2654,SPD,2015-04-02,2022-07-03,1,0,1
CZE,2654,SPD,2015-04-02,2022-07-10,7,4,3
CZE,2654,SPD,2015-04-02,2022-07-17,5,2,3
CZE,2654,SPD,2015-04-02,2022-07-24,4,1,3
CZE,2654,SPD,2015-04-02,2022-07-31,3,1,2
CZE,2654,SPD,2015-04-02,2022-08-07,3,1,2
CZE,2654,SPD,2015-04-02,2022-08-14,8,3,5
CZE,2654,SPD,2015-04-02,2022-08-21,16,2,14
CZE,2654,SPD,2015-04-02,2022-08-28,14,3,11
CZE,2654,SPD,2015-04-02,2022-09-04,30,10,20
CZE,2654,SPD,2015-04-02,2022-09-11,46,9,37
CZE,2654,SPD,2015-04-02,2022-09-18,51,9,39
CZE,2654,SPD,2015-04-02,2022-09-25,31,8,23
CZE,2654,SPD,2015-04-02,2022-10-02,28,5,23
CZE,2654,SPD,2015-04-02,2022-10-09,28,5,23
CZE,2654,SPD,2015-04-02,2022-10-16,31,4,27
CZE,2654,SPD,2015-04-02,2022-10-23,34,10,24
CZE,2654,SPD,2015-04-02,2022-10-30,33,13,20
CZE,2654,SPD,2015-04-02,2022-11-06,27,14,12
CZE,2654,SPD,2015-04-02,2022-11-13,51,26,25
CZE,2654,SPD,2015-04-02,2022-11-20,48,20,28
CZE,2654,SPD,2015-04-02,2022-11-27,47,26,21
CZE,2654,SPD,2015-04-02,2022-12-04,43,24,19
CZE,2654,SPD,2015-04-02,2022-12-11,59,36,23
CZE,2654,SPD,2015-04-02,2022-12-18,30,13,16
CZE,2654,SPD,2015-04-02,2022-12-25,35,15,19
CZE,2654,SPD,2015-04-02,2023-01-01,55,28,27
CZE,2654,SPD,2015-04-02,2023-01-08,74,57,17
CZE,2654,SPD,2015-04-02,2023-01-15,26,16,10
CZE,2654,SPD,2015-04-02,2023-01-22,13,4,9
CZE,2654,SPD,2015-04-02,2023-01-29,15,5,10
CZE,2654,SPD,2015-04-02,2023-02-05,8,5,3
CZE,2654,SPD,2015-04-02,2023-02-12,14,8,6
CZE,2654,SPD,2015-04-02,2023-02-19,11,5,6
CZE,2654,SPD,2015-04-02,2023-02-26,10,3,7
CZE,2654,SPD,2015-04-02,2023-03-05,6,3,3
CZE,2654,SPD,2015-04-02,2023-03-12,8,3,5
CZE,2654,SPD,2015-04-02,2023-03-19,6,2,4
CZE,2654,SPD,2015-04-02,2023-03-26,21,14,7
CZE,2654,SPD,2015-04-02,2023-04-02,15,11,4
CZE,2654,SPD,2015-04-02,2023-04-09,15,8,7
CZE,2654,SPD,2015-04-02,2023-04-16,16,7,9
CZE,2654,SPD,2015-04-02,2023-04-23,20,9,11
CZE,2654,SPD,2015-04-02,2023-04-30,26,8,18
CZE,2654,SPD,2015-04-02,2023-05-07,22,10,12
CZE,2654,SPD,2015-04-02,2023-05-14,44,28,16
CZE,2654,SPD,2015-04-02,2023-05-21,22,10,12
CZE,2654,SPD,2015-04-02,2023-05-28,27,15,12
CZE,2654,SPD,2015-04-02,2023-06-04,32,17,15
CZE,2654,SPD,2015-04-02,2023-06-11,35,14,21
CZE,2654,SPD,2015-04-02,2023-06-18,30,16,13
CZE,2654,SPD,2015-04-02,2023-06-25,28,16,12
CZE,2654,SPD,2015-04-02,2023-07-02,22,16,6
CZE,2654,SPD,2015-04-02,2023-07-09,35,17,18
CZE,2654,SPD,2015-04-02,2023-07-16,38,19,19
CZE,2654,SPD,2015-04-02,2023-07-23,35,18,17
CZE,2654,SPD,2015-04-02,2023-07-30,29,16,13
CZE,2654,SPD,2015-04-02,2023-08-06,39,18,21
CZE,2654,SPD,2015-04-02,2023-08-13,40,11,29
CZE,2654,SPD,2015-04-02,2023-08-20,26,12,14
CZE,2654,SPD,2015-04-02,2023-08-27,32,11,21
CZE,2654,SPD,2015-04-02,2023-09-03,38,16,22
CZE,2654,SPD,2015-04-02,2023-09-10,51,26,25
CZE,2654,SPD,2015-04-02,2023-09-17,57,26,31
CZE,2654,SPD,2015-04-02,2023-09-24,46,24,22
CZE,2654,SPD,2015-04-02,2023-10-01,49,19,30
CZE,2654,SPD,2015-04-02,2023-10-08,48,22,25
CZE,2654,SPD,2015-04-02,2023-10-15,45,22,23
CZE,2654,SPD,2015-04-02,2023-10-22,48,24,23
CZE,2654,SPD,2015-04-02,2023-10-29,36,15,21
CZE,2654,SPD,2015-04-02,2023-11-05,41,17,24
CZE,2654,SPD,2015-04-02,2023-11-12,46,23,23
CZE,2654,SPD,2015-04-02,2023-11-19,37,9,28
CZE,2654,SPD,2015-04-02,2023-11-26,58,27,31
CZE,2654,SPD,2015-04-02,2023-12-03,28,10,18
CZE,2654,SPD,2015-04-02,2023-12-10,28,15,13
CZE,2654,SPD,2015-04-02,2023-12-17,20,8,11
CZE,2654,SPD,2015-04-02,2023-12-24,30,10,19
CZE,2654,SPD,2015-04-02,2023-12-31,6,1,5
CZE,336,VV,2009-08-10,2009-08-16,6,0,0
CZE,336,VV,2009-08-10,2009-08-23,4,0,0
CZE,336,VV,2009-08-10,2009-08-30,4,0,1
CZE,336,VV,2009-08-10,2009-09-06,7,0,0
CZE,336,VV,2009-08-10,2009-09-13,1,0,0
CZE,336,VV,2009-08-10,2009-09-20,2,0,0
CZE,336,VV,2009-08-10,2009-09-27,1,0,0
CZE,336,VV,2009-08-10,2009-10-04,3,0,0
CZE,336,VV,2009-08-10,2009-10-18,1,0,0
CZE,336,VV,2009-08-10,2009-10-25,1,0,0
CZE,336,VV,2009-08-10,2009-11-01,1,0,0
CZE,336,VV,2009-08-10,2009-11-08,2,0,0
CZE,336,VV,2009-08-10,2009-11-29,2,0,0
CZE,336,VV,2009-08-10,2009-12-13,1,0,0
CZE,336,VV,2009-08-10,2009-12-27,1,0,0
CZE,336,VV,2009-08-10,2011-01-02,3,0,0
CZE,336,VV,2009-08-10,2011-01-09,2,0,0
CZE,336,VV,2009-08-10,2011-01-16,2,0,0
