country_name_short,party_id,party_name_short,insta_page_created,week,insta_posts_n_weekly,insta_type_img_n_weekly,insta_type_vid_n_weekly,insta_type_car_n_weekly
CYP,945,EDEK,2014-04-11,2021-10-24,2,0,2,0
CYP,945,EDEK,2014-04-11,2021-11-21,5,0,1,4
CYP,945,EDEK,2014-04-11,2021-11-28,2,1,0,1
CYP,945,EDEK,2014-04-11,2021-12-05,5,3,0,2
CYP,945,EDEK,2014-04-11,2021-12-12,5,2,0,3
CYP,945,EDEK,2014-04-11,2021-12-19,2,0,0,2
CYP,945,EDEK,2014-04-11,2022-01-16,2,1,0,1
CYP,945,EDEK,2014-04-11,2022-01-23,1,0,0,1
CYP,945,EDEK,2014-04-11,2022-01-30,1,1,0,0
CYP,945,EDEK,2014-04-11,2022-02-06,1,0,0,1
CYP,945,EDEK,2014-04-11,2022-02-13,1,1,0,0
CYP,945,EDEK,2014-04-11,2022-02-20,2,2,0,0
CYP,945,EDEK,2014-04-11,2022-03-06,2,1,0,1
CYP,945,EDEK,2014-04-11,2022-03-13,1,0,0,1
CYP,945,EDEK,2014-04-11,2022-03-20,2,1,0,1
CYP,945,EDEK,2014-04-11,2022-03-27,2,2,0,0
CYP,945,EDEK,2014-04-11,2022-04-03,1,0,0,1
CYP,945,EDEK,2014-04-11,2022-04-10,1,0,0,1
CYP,945,EDEK,2014-04-11,2022-05-08,2,2,0,0
CYP,945,EDEK,2014-04-11,2022-05-15,1,1,0,0
CYP,945,EDEK,2014-04-11,2022-05-29,1,1,0,0
CYP,945,EDEK,2014-04-11,2022-06-26,1,0,0,1
CYP,945,EDEK,2014-04-11,2022-07-10,1,1,0,0
CYP,945,EDEK,2014-04-11,2022-10-02,3,1,2,0
CYP,945,EDEK,2014-04-11,2022-10-09,3,3,0,0
CYP,945,EDEK,2014-04-11,2022-10-16,1,1,0,0
CYP,945,EDEK,2014-04-11,2022-10-23,2,1,1,0
CYP,945,EDEK,2014-04-11,2022-10-30,1,0,0,1
CYP,945,EDEK,2014-04-11,2022-11-06,2,1,0,1
CYP,945,EDEK,2014-04-11,2022-11-20,3,3,0,0
CYP,945,EDEK,2014-04-11,2022-11-27,1,1,0,0
CYP,945,EDEK,2014-04-11,2022-12-04,1,1,0,0
CYP,945,EDEK,2014-04-11,2022-12-18,1,1,0,0
CYP,945,EDEK,2014-04-11,2023-01-08,1,0,0,1
CYP,945,EDEK,2014-04-11,2023-01-29,2,2,0,0
CYP,945,EDEK,2014-04-11,2023-02-12,2,1,0,1
CYP,945,EDEK,2014-04-11,2023-03-12,1,1,0,0
CYP,945,EDEK,2014-04-11,2023-03-19,1,1,0,0
CYP,945,EDEK,2014-04-11,2023-04-02,3,1,0,2
CYP,945,EDEK,2014-04-11,2023-04-09,2,0,0,2
CYP,945,EDEK,2014-04-11,2023-04-16,4,2,0,2
CYP,945,EDEK,2014-04-11,2023-04-23,2,1,0,1
CYP,945,EDEK,2014-04-11,2023-04-30,3,1,0,2
CYP,945,EDEK,2014-04-11,2023-05-07,2,1,0,1
CYP,945,EDEK,2014-04-11,2023-05-21,1,1,0,0
CYP,945,EDEK,2014-04-11,2023-05-28,2,0,0,2
CYP,945,EDEK,2014-04-11,2023-06-04,1,0,0,1
CYP,945,EDEK,2014-04-11,2023-06-11,1,0,0,1
CYP,945,EDEK,2014-04-11,2023-06-18,2,2,0,0
CYP,945,EDEK,2014-04-11,2023-06-25,3,0,0,3
CYP,945,EDEK,2014-04-11,2023-07-02,2,2,0,0
CYP,945,EDEK,2014-04-11,2023-07-09,3,2,0,1
CYP,945,EDEK,2014-04-11,2023-07-16,3,1,1,1
CYP,945,EDEK,2014-04-11,2023-07-23,1,0,0,1
CYP,945,EDEK,2014-04-11,2023-07-30,2,2,0,0
CYP,945,EDEK,2014-04-11,2023-08-27,1,1,0,0
CYP,945,EDEK,2014-04-11,2023-09-03,1,0,0,1
CYP,945,EDEK,2014-04-11,2023-09-17,2,1,0,1
CYP,945,EDEK,2014-04-11,2023-09-24,2,0,0,2
CYP,945,EDEK,2014-04-11,2023-10-08,1,0,1,0
CYP,945,EDEK,2014-04-11,2023-10-15,1,0,1,0
CYP,945,EDEK,2014-04-11,2023-10-22,5,5,0,0
CYP,945,EDEK,2014-04-11,2023-10-29,7,6,0,1
CYP,945,EDEK,2014-04-11,2023-11-05,4,2,0,2
CYP,945,EDEK,2014-04-11,2023-11-12,1,0,0,1
CYP,945,EDEK,2014-04-11,2023-11-26,1,0,0,1
CYP,945,EDEK,2014-04-11,2023-12-03,2,1,1,0
CYP,945,EDEK,2014-04-11,2023-12-10,1,1,0,0
CZE,1173,KSCM,2018-01-12,2018-01-07,1,1,0,0
CZE,1173,KSCM,2018-01-12,2018-01-14,10,8,0,2
CZE,1173,KSCM,2018-01-12,2018-01-21,5,3,0,2
CZE,1173,KSCM,2018-01-12,2018-01-28,7,4,0,3
CZE,1173,KSCM,2018-01-12,2018-02-04,3,2,0,1
CZE,1173,KSCM,2018-01-12,2018-02-11,2,1,0,1
CZE,1173,KSCM,2018-01-12,2018-02-25,1,0,0,1
CZE,1173,KSCM,2018-01-12,2018-03-04,5,3,0,2
CZE,1173,KSCM,2018-01-12,2018-03-11,7,1,0,6
CZE,1173,KSCM,2018-01-12,2018-03-18,2,0,0,2
CZE,1173,KSCM,2018-01-12,2018-03-25,4,1,0,3
CZE,1173,KSCM,2018-01-12,2018-04-01,5,3,0,2
CZE,1173,KSCM,2018-01-12,2018-04-08,2,1,0,1
CZE,1173,KSCM,2018-01-12,2018-04-15,5,3,0,2
CZE,1173,KSCM,2018-01-12,2018-04-22,5,5,0,0
CZE,1173,KSCM,2018-01-12,2018-04-29,11,3,0,8
CZE,1173,KSCM,2018-01-12,2018-05-06,4,1,0,3
CZE,1173,KSCM,2018-01-12,2018-05-13,5,4,0,1
CZE,1173,KSCM,2018-01-12,2018-05-20,7,3,0,4
CZE,1173,KSCM,2018-01-12,2018-05-27,5,2,0,3
CZE,1173,KSCM,2018-01-12,2018-06-03,4,3,0,1
CZE,1173,KSCM,2018-01-12,2018-06-10,6,2,0,4
CZE,1173,KSCM,2018-01-12,2018-06-17,3,0,0,3
CZE,1173,KSCM,2018-01-12,2018-06-24,10,6,0,4
CZE,1173,KSCM,2018-01-12,2018-07-01,2,0,0,2
CZE,1173,KSCM,2018-01-12,2018-07-08,3,0,0,3
CZE,1173,KSCM,2018-01-12,2018-07-22,3,1,0,2
CZE,1173,KSCM,2018-01-12,2018-07-29,2,0,0,2
CZE,1173,KSCM,2018-01-12,2018-08-05,3,1,0,2
CZE,1173,KSCM,2018-01-12,2018-08-12,1,0,0,1
CZE,1173,KSCM,2018-01-12,2018-08-19,1,0,0,1
CZE,1173,KSCM,2018-01-12,2018-08-26,1,0,0,1
CZE,1173,KSCM,2018-01-12,2018-09-16,5,3,0,2
CZE,1173,KSCM,2018-01-12,2018-09-23,2,1,0,1
CZE,1173,KSCM,2018-01-12,2018-09-30,6,4,0,2
CZE,1173,KSCM,2018-01-12,2018-10-07,2,1,0,1
CZE,1173,KSCM,2018-01-12,2018-10-14,1,1,0,0
CZE,1173,KSCM,2018-01-12,2018-10-21,3,1,0,2
CZE,1173,KSCM,2018-01-12,2018-10-28,2,1,0,1
CZE,1173,KSCM,2018-01-12,2018-11-11,4,4,0,0
CZE,1173,KSCM,2018-01-12,2018-11-18,3,3,0,0
CZE,1173,KSCM,2018-01-12,2018-11-25,1,1,0,0
CZE,1173,KSCM,2018-01-12,2018-12-02,1,1,0,0
CZE,1173,KSCM,2018-01-12,2018-12-09,2,2,0,0
CZE,1173,KSCM,2018-01-12,2018-12-16,4,3,0,1
CZE,1173,KSCM,2018-01-12,2018-12-23,2,1,0,1
CZE,1173,KSCM,2018-01-12,2018-12-30,2,1,0,1
CZE,1173,KSCM,2018-01-12,2019-01-06,2,2,0,0
CZE,1173,KSCM,2018-01-12,2019-01-13,1,1,0,0
CZE,1173,KSCM,2018-01-12,2019-01-20,3,2,0,1
CZE,1173,KSCM,2018-01-12,2019-01-27,1,1,0,0
CZE,1173,KSCM,2018-01-12,2019-02-03,1,1,0,0
CZE,1173,KSCM,2018-01-12,2019-02-10,1,1,0,0
CZE,1173,KSCM,2018-01-12,2019-02-24,3,2,0,1
CZE,1173,KSCM,2018-01-12,2019-03-03,11,10,0,1
CZE,1173,KSCM,2018-01-12,2019-03-10,6,4,0,2
CZE,1173,KSCM,2018-01-12,2019-03-17,7,7,0,0
CZE,1173,KSCM,2018-01-12,2019-03-24,7,7,0,0
CZE,1173,KSCM,2018-01-12,2019-03-31,9,8,0,1
CZE,1173,KSCM,2018-01-12,2019-04-07,9,8,0,1
CZE,1173,KSCM,2018-01-12,2019-04-14,9,9,0,0
CZE,1173,KSCM,2018-01-12,2019-04-21,6,5,0,1
CZE,1173,KSCM,2018-01-12,2019-04-28,10,8,0,2
CZE,1173,KSCM,2018-01-12,2019-05-05,11,11,0,0
CZE,1173,KSCM,2018-01-12,2019-05-12,12,12,0,0
CZE,1173,KSCM,2018-01-12,2019-05-19,29,29,0,0
CZE,1173,KSCM,2018-01-12,2019-05-26,3,3,0,0
CZE,1173,KSCM,2018-01-12,2019-06-02,2,2,0,0
CZE,1173,KSCM,2018-01-12,2019-06-09,3,3,0,0
CZE,1173,KSCM,2018-01-12,2019-06-16,1,1,0,0
CZE,1173,KSCM,2018-01-12,2019-06-23,2,2,0,0
CZE,1173,KSCM,2018-01-12,2019-07-07,4,4,0,0
CZE,1173,KSCM,2018-01-12,2019-07-14,3,3,0,0
CZE,1173,KSCM,2018-01-12,2019-07-21,3,2,0,1
CZE,1173,KSCM,2018-01-12,2019-07-28,1,1,0,0
CZE,1173,KSCM,2018-01-12,2019-08-04,6,4,0,2
CZE,1173,KSCM,2018-01-12,2019-08-11,2,1,0,1
CZE,1173,KSCM,2018-01-12,2019-08-18,2,0,0,2
CZE,1173,KSCM,2018-01-12,2019-08-25,6,6,0,0
CZE,1173,KSCM,2018-01-12,2019-09-01,4,4,0,0
CZE,1173,KSCM,2018-01-12,2019-09-08,1,1,0,0
CZE,1173,KSCM,2018-01-12,2019-09-15,2,2,0,0
CZE,1173,KSCM,2018-01-12,2019-09-22,6,5,0,1
CZE,1173,KSCM,2018-01-12,2019-09-29,4,4,0,0
CZE,1173,KSCM,2018-01-12,2019-10-06,3,3,0,0
CZE,1173,KSCM,2018-01-12,2019-10-13,1,1,0,0
CZE,1173,KSCM,2018-01-12,2019-11-10,2,2,0,0
CZE,1173,KSCM,2018-01-12,2019-11-17,3,2,0,1
CZE,1173,KSCM,2018-01-12,2019-11-24,1,1,0,0
CZE,1173,KSCM,2018-01-12,2019-12-01,1,1,0,0
CZE,1173,KSCM,2018-01-12,2019-12-29,1,1,0,0
CZE,1173,KSCM,2018-01-12,2020-03-01,3,3,0,0
CZE,1173,KSCM,2018-01-12,2020-03-08,1,1,0,0
CZE,1173,KSCM,2018-01-12,2020-03-15,4,4,0,0
CZE,1173,KSCM,2018-01-12,2020-03-22,3,3,0,0
CZE,1173,KSCM,2018-01-12,2020-03-29,3,3,0,0
CZE,1173,KSCM,2018-01-12,2020-04-05,1,1,0,0
CZE,1173,KSCM,2018-01-12,2020-04-12,1,1,0,0
CZE,1173,KSCM,2018-01-12,2020-04-19,2,2,0,0
CZE,1173,KSCM,2018-01-12,2020-04-26,1,1,0,0
CZE,1173,KSCM,2018-01-12,2020-05-03,1,1,0,0
CZE,1173,KSCM,2018-01-12,2020-05-10,2,2,0,0
CZE,1173,KSCM,2018-01-12,2020-05-17,2,2,0,0
CZE,1173,KSCM,2018-01-12,2020-05-24,1,1,0,0
CZE,1173,KSCM,2018-01-12,2020-06-07,1,1,0,0
CZE,1173,KSCM,2018-01-12,2020-06-21,1,1,0,0
CZE,1173,KSCM,2018-01-12,2020-06-28,2,2,0,0
CZE,1173,KSCM,2018-01-12,2020-07-05,1,1,0,0
CZE,1173,KSCM,2018-01-12,2020-08-23,1,0,0,1
CZE,1173,KSCM,2018-01-12,2020-09-06,1,1,0,0
CZE,1173,KSCM,2018-01-12,2020-09-13,4,4,0,0
CZE,1173,KSCM,2018-01-12,2020-09-20,1,1,0,0
CZE,1173,KSCM,2018-01-12,2020-09-27,2,2,0,0
CZE,1173,KSCM,2018-01-12,2020-12-06,1,1,0,0
CZE,1173,KSCM,2018-01-12,2020-12-13,1,1,0,0
CZE,1173,KSCM,2018-01-12,2020-12-20,1,1,0,0
CZE,1173,KSCM,2018-01-12,2020-12-27,2,2,0,0
CZE,1173,KSCM,2018-01-12,2021-01-03,1,1,0,0
CZE,1173,KSCM,2018-01-12,2021-01-17,1,1,0,0
CZE,1173,KSCM,2018-01-12,2021-01-24,1,1,0,0
CZE,1173,KSCM,2018-01-12,2021-01-31,4,4,0,0
CZE,1173,KSCM,2018-01-12,2021-02-07,1,1,0,0
CZE,1173,KSCM,2018-01-12,2021-02-14,1,1,0,0
CZE,1173,KSCM,2018-01-12,2021-03-07,5,5,0,0
CZE,1173,KSCM,2018-01-12,2021-03-14,2,2,0,0
CZE,1173,KSCM,2018-01-12,2021-03-21,4,4,0,0
CZE,1173,KSCM,2018-01-12,2021-04-11,1,1,0,0
CZE,1173,KSCM,2018-01-12,2021-04-25,1,1,0,0
CZE,1173,KSCM,2018-01-12,2021-05-09,1,1,0,0
CZE,1173,KSCM,2018-01-12,2021-08-15,4,4,0,0
CZE,1173,KSCM,2018-01-12,2021-08-22,11,11,0,0
CZE,1173,KSCM,2018-01-12,2021-08-29,6,6,0,0
CZE,1173,KSCM,2018-01-12,2021-09-05,2,2,0,0
CZE,1173,KSCM,2018-01-12,2021-10-24,2,2,0,0
CZE,1173,KSCM,2018-01-12,2021-10-31,1,1,0,0
CZE,1173,KSCM,2018-01-12,2021-11-21,1,1,0,0
CZE,1173,KSCM,2018-01-12,2022-03-13,2,2,0,0
CZE,1173,KSCM,2018-01-12,2022-03-20,1,1,0,0
CZE,1173,KSCM,2018-01-12,2022-03-27,2,2,0,0
CZE,1173,KSCM,2018-01-12,2022-04-03,1,1,0,0
CZE,1173,KSCM,2018-01-12,2022-07-10,1,1,0,0
CZE,1173,KSCM,2018-01-12,2022-07-17,1,1,0,0
CZE,1173,KSCM,2018-01-12,2022-08-07,1,1,0,0
CZE,1173,KSCM,2018-01-12,2022-09-18,1,1,0,0
CZE,1173,KSCM,2018-01-12,2023-03-19,6,6,0,0
CZE,1173,KSCM,2018-01-12,2023-03-26,5,5,0,0
CZE,1173,KSCM,2018-01-12,2023-04-02,3,3,0,0
CZE,1173,KSCM,2018-01-12,2023-04-09,8,8,0,0
CZE,1173,KSCM,2018-01-12,2023-04-16,4,4,0,0
CZE,1173,KSCM,2018-01-12,2023-04-23,2,1,1,0
CZE,1173,KSCM,2018-01-12,2023-04-30,7,6,1,0
CZE,1173,KSCM,2018-01-12,2023-05-07,5,4,1,0
CZE,1173,KSCM,2018-01-12,2023-05-14,6,5,1,0
CZE,1173,KSCM,2018-01-12,2023-05-21,2,2,0,0
CZE,1173,KSCM,2018-01-12,2023-05-28,1,0,1,0
CZE,1173,KSCM,2018-01-12,2023-06-04,2,2,0,0
CZE,1173,KSCM,2018-01-12,2023-06-11,6,6,0,0
CZE,1173,KSCM,2018-01-12,2023-06-18,6,6,0,0
CZE,1173,KSCM,2018-01-12,2023-06-25,6,5,1,0
CZE,1173,KSCM,2018-01-12,2023-07-02,4,4,0,0
CZE,1173,KSCM,2018-01-12,2023-07-09,5,3,0,2
CZE,1173,KSCM,2018-01-12,2023-07-16,1,1,0,0
CZE,1173,KSCM,2018-01-12,2023-07-23,8,8,0,0
CZE,1173,KSCM,2018-01-12,2023-07-30,8,8,0,0
CZE,1173,KSCM,2018-01-12,2023-08-06,2,2,0,0
CZE,1173,KSCM,2018-01-12,2023-08-13,6,5,0,1
CZE,1173,KSCM,2018-01-12,2023-08-20,8,8,0,0
CZE,1173,KSCM,2018-01-12,2023-08-27,13,12,1,0
CZE,1173,KSCM,2018-01-12,2023-09-03,16,14,2,0
CZE,1173,KSCM,2018-01-12,2023-09-10,14,12,1,1
CZE,1173,KSCM,2018-01-12,2023-09-17,9,8,1,0
CZE,1173,KSCM,2018-01-12,2023-09-24,6,5,1,0
CZE,1173,KSCM,2018-01-12,2023-10-01,7,6,1,0
CZE,1173,KSCM,2018-01-12,2023-10-08,8,7,1,0
CZE,1173,KSCM,2018-01-12,2023-10-15,5,5,0,0
CZE,1173,KSCM,2018-01-12,2023-10-22,6,6,0,0
CZE,1173,KSCM,2018-01-12,2023-10-29,7,7,0,0
CZE,1173,KSCM,2018-01-12,2023-11-05,3,3,0,0
CZE,1173,KSCM,2018-01-12,2023-11-12,2,2,0,0
CZE,1173,KSCM,2018-01-12,2023-11-19,6,5,1,0
CZE,1173,KSCM,2018-01-12,2023-11-26,7,7,0,0
CZE,1173,KSCM,2018-01-12,2023-12-03,1,1,0,0
CZE,1173,KSCM,2018-01-12,2023-12-17,1,1,0,0
CZE,1245,KDU-CSL,2016-02-19,2016-02-14,2,2,0,0
CZE,1245,KDU-CSL,2016-02-19,2016-03-06,1,1,0,0
CZE,1245,KDU-CSL,2016-02-19,2017-03-05,2,1,1,0
CZE,1245,KDU-CSL,2016-02-19,2017-03-12,2,1,1,0
CZE,1245,KDU-CSL,2016-02-19,2017-03-26,2,2,0,0
CZE,1245,KDU-CSL,2016-02-19,2017-04-02,5,4,0,1
CZE,1245,KDU-CSL,2016-02-19,2017-04-09,4,3,1,0
CZE,1245,KDU-CSL,2016-02-19,2017-04-16,5,4,0,1
CZE,1245,KDU-CSL,2016-02-19,2017-04-23,3,3,0,0
CZE,1245,KDU-CSL,2016-02-19,2017-04-30,5,5,0,0
CZE,1245,KDU-CSL,2016-02-19,2017-05-07,3,2,1,0
CZE,1245,KDU-CSL,2016-02-19,2017-05-14,2,2,0,0
CZE,1245,KDU-CSL,2016-02-19,2017-05-21,8,7,0,1
CZE,1245,KDU-CSL,2016-02-19,2017-05-28,7,6,1,0
CZE,1245,KDU-CSL,2016-02-19,2017-06-04,3,3,0,0
CZE,1245,KDU-CSL,2016-02-19,2017-06-11,3,3,0,0
CZE,1245,KDU-CSL,2016-02-19,2017-06-18,4,3,0,1
CZE,1245,KDU-CSL,2016-02-19,2017-06-25,4,4,0,0
CZE,1245,KDU-CSL,2016-02-19,2017-07-02,5,5,0,0
CZE,1245,KDU-CSL,2016-02-19,2017-07-09,2,2,0,0
CZE,1245,KDU-CSL,2016-02-19,2017-07-16,5,5,0,0
CZE,1245,KDU-CSL,2016-02-19,2017-07-30,2,1,0,1
CZE,1245,KDU-CSL,2016-02-19,2017-08-06,3,3,0,0
CZE,1245,KDU-CSL,2016-02-19,2017-08-13,2,2,0,0
CZE,1245,KDU-CSL,2016-02-19,2017-08-20,3,3,0,0
CZE,1245,KDU-CSL,2016-02-19,2017-08-27,4,4,0,0
CZE,1245,KDU-CSL,2016-02-19,2017-09-03,1,1,0,0
CZE,1245,KDU-CSL,2016-02-19,2017-09-10,2,2,0,0
CZE,1245,KDU-CSL,2016-02-19,2017-09-17,5,4,1,0
CZE,1245,KDU-CSL,2016-02-19,2017-09-24,3,3,0,0
CZE,1245,KDU-CSL,2016-02-19,2017-10-01,7,7,0,0
CZE,1245,KDU-CSL,2016-02-19,2017-10-08,6,6,0,0
CZE,1245,KDU-CSL,2016-02-19,2017-10-15,5,4,1,0
CZE,1245,KDU-CSL,2016-02-19,2017-11-26,1,1,0,0
CZE,1245,KDU-CSL,2016-02-19,2017-12-10,1,1,0,0
CZE,1245,KDU-CSL,2016-02-19,2017-12-31,1,1,0,0
CZE,1245,KDU-CSL,2016-02-19,2018-01-14,1,0,0,1
CZE,1245,KDU-CSL,2016-02-19,2018-01-21,5,5,0,0
CZE,1245,KDU-CSL,2016-02-19,2018-02-04,1,1,0,0
CZE,1245,KDU-CSL,2016-02-19,2018-02-11,1,1,0,0
CZE,1245,KDU-CSL,2016-02-19,2018-03-04,2,2,0,0
CZE,1245,KDU-CSL,2016-02-19,2018-03-18,1,1,0,0
CZE,1245,KDU-CSL,2016-02-19,2018-04-01,4,4,0,0
CZE,1245,KDU-CSL,2016-02-19,2018-04-08,1,1,0,0
CZE,1245,KDU-CSL,2016-02-19,2018-04-22,1,1,0,0
CZE,1245,KDU-CSL,2016-02-19,2018-04-29,1,1,0,0
CZE,1245,KDU-CSL,2016-02-19,2018-05-13,4,2,1,1
CZE,1245,KDU-CSL,2016-02-19,2018-05-20,1,1,0,0
CZE,1245,KDU-CSL,2016-02-19,2018-05-27,1,1,0,0
CZE,1245,KDU-CSL,2016-02-19,2018-06-24,1,1,0,0
CZE,1245,KDU-CSL,2016-02-19,2018-07-08,2,2,0,0
CZE,1245,KDU-CSL,2016-02-19,2018-08-05,1,1,0,0
CZE,1245,KDU-CSL,2016-02-19,2018-08-12,1,1,0,0
CZE,1245,KDU-CSL,2016-02-19,2018-09-09,3,1,0,2
CZE,1245,KDU-CSL,2016-02-19,2018-09-23,1,0,0,1
CZE,1245,KDU-CSL,2016-02-19,2018-09-30,3,3,0,0
CZE,1245,KDU-CSL,2016-02-19,2018-10-07,6,6,0,0
CZE,1245,KDU-CSL,2016-02-19,2018-10-14,4,2,0,2
CZE,1245,KDU-CSL,2016-02-19,2018-10-21,1,1,0,0
CZE,1245,KDU-CSL,2016-02-19,2018-10-28,3,3,0,0
CZE,1245,KDU-CSL,2016-02-19,2018-11-04,4,4,0,0
CZE,1245,KDU-CSL,2016-02-19,2018-11-11,5,5,0,0
CZE,1245,KDU-CSL,2016-02-19,2018-11-25,4,3,0,1
CZE,1245,KDU-CSL,2016-02-19,2018-12-02,1,1,0,0
CZE,1245,KDU-CSL,2016-02-19,2018-12-09,1,1,0,0
CZE,1245,KDU-CSL,2016-02-19,2018-12-16,3,1,0,2
CZE,1245,KDU-CSL,2016-02-19,2018-12-23,2,2,0,0
CZE,1245,KDU-CSL,2016-02-19,2018-12-30,5,5,0,0
CZE,1245,KDU-CSL,2016-02-19,2019-01-06,3,1,0,2
CZE,1245,KDU-CSL,2016-02-19,2019-01-13,4,3,0,1
CZE,1245,KDU-CSL,2016-02-19,2019-01-20,1,1,0,0
CZE,1245,KDU-CSL,2016-02-19,2019-01-27,4,4,0,0
CZE,1245,KDU-CSL,2016-02-19,2019-02-03,3,3,0,0
CZE,1245,KDU-CSL,2016-02-19,2019-02-10,10,10,0,0
CZE,1245,KDU-CSL,2016-02-19,2019-02-17,1,1,0,0
CZE,1245,KDU-CSL,2016-02-19,2019-02-24,8,4,0,4
CZE,1245,KDU-CSL,2016-02-19,2019-03-03,6,6,0,0
CZE,1245,KDU-CSL,2016-02-19,2019-03-10,4,3,0,1
CZE,1245,KDU-CSL,2016-02-19,2019-03-17,4,3,0,1
CZE,1245,KDU-CSL,2016-02-19,2019-03-24,18,15,0,3
CZE,1245,KDU-CSL,2016-02-19,2019-03-31,2,1,0,1
CZE,1245,KDU-CSL,2016-02-19,2019-04-07,3,3,0,0
CZE,1245,KDU-CSL,2016-02-19,2019-04-14,2,1,0,1
CZE,1245,KDU-CSL,2016-02-19,2019-04-21,4,3,0,1
CZE,1245,KDU-CSL,2016-02-19,2019-04-28,6,5,0,1
CZE,1245,KDU-CSL,2016-02-19,2019-05-05,5,3,0,2
CZE,1245,KDU-CSL,2016-02-19,2019-05-12,2,2,0,0
CZE,1245,KDU-CSL,2016-02-19,2019-05-19,5,5,0,0
CZE,1245,KDU-CSL,2016-02-19,2019-05-26,4,4,0,0
CZE,1245,KDU-CSL,2016-02-19,2019-06-02,3,2,0,1
CZE,1245,KDU-CSL,2016-02-19,2019-06-09,2,1,0,1
CZE,1245,KDU-CSL,2016-02-19,2019-06-16,5,4,0,1
CZE,1245,KDU-CSL,2016-02-19,2019-06-23,3,2,0,1
CZE,1245,KDU-CSL,2016-02-19,2019-06-30,5,2,0,3
CZE,1245,KDU-CSL,2016-02-19,2019-07-07,3,3,0,0
CZE,1245,KDU-CSL,2016-02-19,2019-07-14,2,2,0,0
CZE,1245,KDU-CSL,2016-02-19,2019-07-21,3,2,0,1
CZE,1245,KDU-CSL,2016-02-19,2019-07-28,1,1,0,0
CZE,1245,KDU-CSL,2016-02-19,2019-08-11,1,1,0,0
CZE,1245,KDU-CSL,2016-02-19,2019-08-18,8,4,0,4
CZE,1245,KDU-CSL,2016-02-19,2019-08-25,4,3,0,1
CZE,1245,KDU-CSL,2016-02-19,2019-09-01,4,3,0,1
CZE,1245,KDU-CSL,2016-02-19,2019-09-08,5,3,0,2
CZE,1245,KDU-CSL,2016-02-19,2019-09-15,1,1,0,0
CZE,1245,KDU-CSL,2016-02-19,2019-09-22,4,4,0,0
CZE,1245,KDU-CSL,2016-02-19,2019-09-29,3,3,0,0
CZE,1245,KDU-CSL,2016-02-19,2019-10-06,5,5,0,0
CZE,1245,KDU-CSL,2016-02-19,2019-10-13,3,3,0,0
CZE,1245,KDU-CSL,2016-02-19,2019-10-20,4,4,0,0
CZE,1245,KDU-CSL,2016-02-19,2019-10-27,3,2,0,1
CZE,1245,KDU-CSL,2016-02-19,2019-11-03,3,3,0,0
CZE,1245,KDU-CSL,2016-02-19,2019-11-10,5,3,2,0
CZE,1245,KDU-CSL,2016-02-19,2019-11-17,8,7,1,0
CZE,1245,KDU-CSL,2016-02-19,2019-11-24,5,5,0,0
CZE,1245,KDU-CSL,2016-02-19,2019-12-01,7,7,0,0
CZE,1245,KDU-CSL,2016-02-19,2019-12-08,5,4,0,1
CZE,1245,KDU-CSL,2016-02-19,2019-12-15,5,5,0,0
CZE,1245,KDU-CSL,2016-02-19,2019-12-22,3,2,1,0
CZE,1245,KDU-CSL,2016-02-19,2019-12-29,2,2,0,0
CZE,1245,KDU-CSL,2016-02-19,2020-01-05,4,2,1,1
CZE,1245,KDU-CSL,2016-02-19,2020-01-12,2,1,1,0
CZE,1245,KDU-CSL,2016-02-19,2020-01-19,6,4,0,2
CZE,1245,KDU-CSL,2016-02-19,2020-01-26,4,4,0,0
CZE,1245,KDU-CSL,2016-02-19,2020-02-02,3,3,0,0
CZE,1245,KDU-CSL,2016-02-19,2020-02-09,6,4,1,1
CZE,1245,KDU-CSL,2016-02-19,2020-02-16,4,2,0,2
CZE,1245,KDU-CSL,2016-02-19,2020-02-23,2,1,0,1
CZE,1245,KDU-CSL,2016-02-19,2020-03-01,3,0,3,0
CZE,1245,KDU-CSL,2016-02-19,2020-03-08,7,5,2,0
CZE,1245,KDU-CSL,2016-02-19,2020-03-15,13,6,7,0
CZE,1245,KDU-CSL,2016-02-19,2020-03-22,8,4,4,0
CZE,1245,KDU-CSL,2016-02-19,2020-03-29,11,5,6,0
CZE,1245,KDU-CSL,2016-02-19,2020-04-05,7,2,5,0
CZE,1245,KDU-CSL,2016-02-19,2020-04-12,7,2,5,0
CZE,1245,KDU-CSL,2016-02-19,2020-04-19,9,4,5,0
CZE,1245,KDU-CSL,2016-02-19,2020-04-26,5,3,2,0
CZE,1245,KDU-CSL,2016-02-19,2020-05-03,3,2,1,0
CZE,1245,KDU-CSL,2016-02-19,2020-05-10,2,0,2,0
CZE,1245,KDU-CSL,2016-02-19,2020-05-17,2,0,2,0
CZE,1245,KDU-CSL,2016-02-19,2020-05-24,2,0,2,0
CZE,1245,KDU-CSL,2016-02-19,2020-05-31,3,0,3,0
CZE,1245,KDU-CSL,2016-02-19,2020-06-07,1,0,1,0
CZE,1245,KDU-CSL,2016-02-19,2020-06-14,7,1,6,0
CZE,1245,KDU-CSL,2016-02-19,2020-06-21,4,1,3,0
CZE,1245,KDU-CSL,2016-02-19,2020-06-28,4,1,2,1
CZE,1245,KDU-CSL,2016-02-19,2020-07-12,3,0,3,0
CZE,1245,KDU-CSL,2016-02-19,2020-07-26,2,2,0,0
